3.60, 3.5930, 13.00, 13.01, -0.04, 0.00, 0.00
3.60, 0.0070, 13.00, 13.01, -0.04, 0.00, 190.17
3.61, 0.0060, 13.00, 13.01, -0.04, 0.01, 190.18
3.62, 0.0060, 13.00, 13.01, -0.04, 0.01, 190.19
3.62, 0.0070, 13.00, 13.01, -0.04, 0.01, 190.19
3.63, 0.0060, 13.00, 13.01, -0.04, 0.02, 190.21
3.64, 0.0080, 13.00, 13.01, -0.04, 0.05, 190.29
3.64, 0.0060, 13.00, 13.01, -0.04, 0.01, 190.44
3.65, 0.0060, 13.00, 13.01, -0.04, -0.23, 190.26
3.66, 0.0070, 13.00, 13.00, -0.04, -0.76, 188.77
3.66, 0.0060, 13.00, 12.99, -0.04, -1.66, 185.45
3.67, 0.0070, 13.00, 12.97, -0.04, -2.87, 179.87
3.68, 0.0070, 13.00, 12.94, -0.04, -4.30, 172.22
3.68, 0.0070, 13.00, 12.90, -0.04, -5.89, 163.01
3.69, 0.0060, 13.00, 12.86, -0.04, -7.52, 152.65
3.70, 0.0060, 13.00, 12.80, -0.04, -8.89, 141.99
3.70, 0.0070, 13.00, 12.73, -0.04, -9.87, 132.72
3.71, 0.0060, 13.00, 12.67, -0.04, -10.42, 125.41
3.72, 0.0080, 13.00, 12.58, -0.04, -10.73, 120.86
3.72, 0.0060, 13.00, 12.52, -0.04, -11.20, 117.30
3.73, 0.0070, 13.00, 12.43, -0.04, -12.49, 113.13
3.74, 0.0060, 13.00, 12.34, -0.04, -14.66, 103.67
3.74, 0.0070, 13.00, 12.22, -0.04, -17.10, 88.86
3.75, 0.0060, 13.00, 12.11, -0.04, -19.40, 71.87
3.76, 0.0070, 13.00, 11.96, -0.04, -21.36, 55.75
3.76, 0.0070, 13.00, 11.80, -0.04, -22.91, 40.94
3.77, 0.0070, 13.00, 11.63, -0.04, -24.08, 28.48
3.77, 0.0060, 13.00, 11.48, -0.04, -25.05, 18.08
3.78, 0.0070, 13.00, 11.29, -0.04, -26.05, 9.21
3.79, 0.0060, 13.00, 11.13, -0.04, -27.19, -0.39
3.79, 0.0060, 13.00, 10.96, -0.04, -28.60, -10.54
3.80, 0.0080, 13.00, 10.72, -0.04, -30.20, -22.41
3.81, 0.0060, 13.00, 10.53, -0.04, -31.76, -36.83
3.81, 0.0070, 13.00, 10.30, -0.04, -32.94, -49.99
3.82, 0.0060, 13.00, 10.10, -0.04, -33.45, -61.69
3.83, 0.0070, 13.00, 9.86, -0.04, -33.31, -68.75
3.83, 0.0060, 13.00, 9.67, -0.04, -32.97, -72.61
3.84, 0.0070, 13.00, 9.43, -0.04, -32.96, -74.51
3.85, 0.0070, 13.00, 9.20, -0.04, -33.28, -79.04
3.85, 0.0070, 13.00, 8.97, -0.04, -33.40, -85.62
3.86, 0.0060, 13.00, 8.77, -0.04, -32.88, -91.03
3.87, 0.0060, 13.00, 8.58, -0.04, -31.43, -91.87
3.87, 0.0070, 13.00, 8.38, -0.04, -29.12, -86.96
3.88, 0.0060, 13.00, 8.22, -0.04, -25.91, -77.17
3.89, 0.0080, 13.00, 8.04, -0.04, -22.28, -60.98
3.89, 0.0060, 13.00, 7.93, -0.04, -19.20, -42.77
3.90, 0.0070, 13.00, 7.81, -0.04, -17.22, -26.62
3.91, 0.0060, 13.00, 7.71, -0.04, -16.79, -17.14
3.91, 0.0060, 13.00, 7.61, -0.04, -15.70, -16.55
3.92, 0.0070, 13.00, 7.52, -0.04, -13.21, -11.92
3.93, 0.0060, 13.00, 7.45, -0.04, -11.60, 1.18
3.93, 0.0080, 13.00, 7.37, -0.04, -9.86, 9.44
3.94, 0.0060, 13.00, 7.33, -0.04, -7.71, 18.30
3.95, 0.0060, 13.00, 7.30, -0.04, -5.28, 30.25
3.95, 0.0070, 13.00, 7.27, -0.04, -3.13, 44.25
3.96, 0.0060, 13.00, 7.26, -0.04, -1.50, 56.68
3.97, 0.0060, 13.00, 7.26, -0.04, -0.33, 66.31
3.97, 0.0080, 13.00, 7.27, -0.04, 0.62, 73.29
3.98, 0.0060, 13.00, 7.28, -0.04, 1.56, 79.08
3.98, 0.0060, 13.00, 7.29, -0.04, 2.54, 84.87
3.99, 0.0070, 13.00, 7.32, -0.04, 3.62, 91.07
4.00, 0.0060, 13.00, 7.35, -0.04, 4.81, 98.08
4.00, 0.0070, 13.00, 7.39, -0.04, 5.99, 105.78
4.01, 0.0060, 13.00, 7.43, -0.04, 6.94, 113.70
4.02, 0.0070, 13.00, 7.48, -0.04, 7.43, 120.21
4.02, 0.0070, 13.00, 7.53, -0.04, 7.35, 124.23
4.03, 0.0060, 13.00, 7.57, -0.04, 6.63, 124.75
4.04, 0.0070, 13.00, 7.61, -0.04, 5.66, 121.21
4.04, 0.0060, 13.00, 7.64, -0.04, 4.70, 116.19
4.05, 0.0070, 13.00, 7.67, -0.04, 3.69, 111.03
4.06, 0.0070, 13.00, 7.68, -0.04, 2.43, 105.47
4.06, 0.0060, 13.00, 7.69, -0.04, 0.57, 98.23
4.07, 0.0070, 13.00, 7.67, -0.04, -1.95, 87.15
4.08, 0.0060, 13.00, 7.64, -0.04, -5.17, 71.78
4.08, 0.0070, 13.00, 7.58, -0.04, -8.73, 51.83
4.09, 0.0060, 13.00, 7.51, -0.04, -11.76, 29.25
4.10, 0.0060, 13.00, 7.43, -0.04, -13.96, 9.66
4.10, 0.0080, 13.00, 7.31, -0.04, -14.92, -5.22
4.11, 0.0060, 13.00, 7.21, -0.04, -16.84, -13.36
4.12, 0.0070, 13.00, 7.06, -0.04, -20.28, -26.91
4.12, 0.0060, 13.00, 6.93, -0.04, -22.29, -50.41
4.13, 0.0070, 13.00, 6.76, -0.04, -23.78, -65.12
4.14, 0.0060, 13.00, 6.61, -0.04, -25.54, -77.38
4.14, 0.0070, 13.00, 6.42, -0.04, -27.57, -91.03
