3.60, 3.5950, 13.91, 13.91, -0.04, -0.00, 0.00
3.61, 0.0070, 13.91, 13.91, -0.04, 0.00, 208.28
3.61, 0.0060, 13.91, 13.91, -0.04, 0.00, 208.29
3.62, 0.0070, 13.91, 13.91, -0.04, 0.01, 208.30
3.62, 0.0060, 13.91, 13.91, -0.04, 0.01, 208.32
3.63, 0.0070, 13.91, 13.91, -0.04, 0.02, 208.37
3.64, 0.0070, 13.91, 13.91, -0.04, 0.02, 208.44
3.65, 0.0060, 13.91, 13.91, -0.04, -0.02, 208.49
3.65, 0.0070, 13.91, 13.91, -0.04, -0.17, 208.15
3.66, 0.0060, 13.91, 13.91, -0.04, -0.65, 206.89
3.66, 0.0070, 13.91, 13.90, -0.04, -1.53, 203.00
3.67, 0.0060, 13.91, 13.88, -0.04, -2.89, 195.76
3.68, 0.0080, 13.91, 13.84, -0.04, -4.62, 184.53
3.68, 0.0060, 13.91, 13.81, -0.04, -6.50, 169.90
3.69, 0.0060, 13.91, 13.76, -0.04, -8.29, 154.14
3.70, 0.0070, 13.91, 13.69, -0.04, -9.79, 138.79
3.70, 0.0060, 13.91, 13.62, -0.04, -10.90, 125.40
3.71, 0.0070, 13.91, 13.54, -0.04, -11.71, 115.26
3.72, 0.0070, 13.91, 13.45, -0.04, -12.28, 107.13
3.72, 0.0070, 13.91, 13.36, -0.04, -12.96, 100.82
3.73, 0.0060, 13.91, 13.28, -0.04, -14.18, 93.59
3.74, 0.0070, 13.91, 13.17, -0.04, -16.07, 82.08
3.74, 0.0060, 13.91, 13.06, -0.04, -18.36, 64.73
3.75, 0.0070, 13.91, 12.91, -0.04, -20.60, 44.22
3.76, 0.0060, 13.91, 12.78, -0.04, -22.55, 23.42
3.76, 0.0080, 13.91, 12.58, -0.04, -24.14, 5.09
3.77, 0.0060, 13.91, 12.43, -0.04, -25.53, -11.48
3.78, 0.0070, 13.91, 12.24, -0.04, -26.75, -25.65
3.78, 0.0060, 13.91, 12.07, -0.04, -27.93, -39.13
3.79, 0.0070, 13.91, 11.87, -0.04, -29.04, -51.93
3.80, 0.0060, 13.91, 11.69, -0.04, -30.08, -64.88
3.80, 0.0080, 13.91, 11.44, -0.04, -31.00, -76.83
3.81, 0.0060, 13.91, 11.25, -0.04, -31.74, -89.11
3.82, 0.0070, 13.91, 11.03, -0.04, -32.26, -98.91
3.82, 0.0060, 13.91, 10.83, -0.04, -32.51, -107.54
3.83, 0.0070, 13.91, 10.60, -0.04, -32.45, -113.46
3.84, 0.0060, 13.91, 10.41, -0.04, -32.19, -117.52
3.84, 0.0080, 13.91, 10.16, -0.04, -31.82, -119.31
3.85, 0.0060, 13.91, 9.97, -0.04, -31.23, -121.45
3.86, 0.0070, 13.91, 9.76, -0.04, -30.05, -120.49
3.86, 0.0060, 13.91, 9.59, -0.04, -28.16, -115.20
3.87, 0.0070, 13.91, 9.41, -0.04, -25.52, -103.51
3.88, 0.0060, 13.91, 9.28, -0.04, -22.39, -85.93
3.88, 0.0070, 13.91, 9.14, -0.04, -19.06, -63.54
3.89, 0.0070, 13.91, 9.03, -0.04, -16.31, -39.63
3.90, 0.0070, 13.91, 8.93, -0.04, -13.65, -19.85
3.90, 0.0060, 13.91, 8.87, -0.04, -9.94, -0.54
3.91, 0.0060, 13.91, 8.83, -0.04, -8.00, 27.98
3.92, 0.0070, 13.91, 8.77, -0.04, -7.90, 42.51
3.92, 0.0060, 13.91, 8.72, -0.04, -7.75, 42.20
3.93, 0.0080, 13.91, 8.67, -0.04, -6.37, 42.47
3.94, 0.0060, 13.91, 8.65, -0.04, -4.28, 52.53
3.94, 0.0060, 13.91, 8.64, -0.04, -1.55, 68.72
3.95, 0.0070, 13.91, 8.65, -0.04, 1.55, 90.40
3.96, 0.0060, 13.91, 8.67, -0.04, 4.13, 115.40
3.96, 0.0060, 13.91, 8.71, -0.04, 5.97, 136.50
3.97, 0.0070, 13.91, 8.76, -0.04, 6.83, 151.96
3.98, 0.0070, 13.91, 8.81, -0.04, 6.83, 159.77
3.98, 0.0070, 13.91, 8.85, -0.04, 6.51, 160.77
3.99, 0.0060, 13.91, 8.89, -0.04, 6.29, 159.11
4.00, 0.0070, 13.91, 8.94, -0.04, 6.61, 158.11
4.00, 0.0060, 13.91, 8.98, -0.04, 7.26, 161.58
4.01, 0.0070, 13.91, 9.03, -0.04, 8.05, 167.63
4.01, 0.0070, 13.91, 9.10, -0.04, 8.65, 175.07
4.02, 0.0060, 13.91, 9.15, -0.04, 8.48, 181.09
4.03, 0.0070, 13.91, 9.20, -0.04, 7.09, 180.79
4.03, 0.0060, 13.91, 9.22, -0.04, 4.59, 170.61
4.04, 0.0070, 13.91, 9.24, -0.04, 1.74, 151.16
4.05, 0.0060, 13.91, 9.23, -0.04, -1.12, 128.66
4.05, 0.0070, 13.91, 9.20, -0.04, -4.09, 105.58
4.06, 0.0070, 13.91, 9.15, -0.04, -7.12, 81.26
