3.60, 3.5940, 11.88, 11.88, -0.04, -0.00, 0.00
3.60, 0.0060, 11.88, 11.88, -0.04, -0.00, 167.55
3.61, 0.0060, 11.88, 11.88, -0.04, -0.00, 167.54
3.62, 0.0070, 11.88, 11.88, -0.04, -0.00, 167.54
3.62, 0.0060, 11.88, 11.88, -0.04, 0.00, 167.55
3.63, 0.0060, 11.88, 11.88, -0.04, 0.01, 167.57
3.64, 0.0080, 11.88, 11.88, -0.04, 0.03, 167.68
3.64, 0.0060, 11.88, 11.88, -0.04, -0.02, 167.80
3.65, 0.0070, 11.88, 11.88, -0.04, -0.23, 167.40
3.66, 0.0060, 11.88, 11.87, -0.04, -0.71, 165.72
3.66, 0.0070, 11.88, 11.86, -0.04, -1.48, 161.79
3.67, 0.0060, 11.88, 11.85, -0.04, -2.57, 155.38
3.68, 0.0070, 11.88, 11.82, -0.04, -3.93, 146.35
3.68, 0.0070, 11.88, 11.78, -0.04, -5.43, 134.92
3.69, 0.0060, 11.88, 11.74, -0.04, -6.91, 122.20
3.70, 0.0070, 11.88, 11.68, -0.04, -8.23, 109.51
3.70, 0.0060, 11.88, 11.63, -0.04, -9.21, 97.76
3.71, 0.0070, 11.88, 11.56, -0.04, -9.73, 88.86
3.72, 0.0070, 11.88, 11.49, -0.04, -9.55, 83.35
3.72, 0.0060, 11.88, 11.44, -0.04, -9.05, 83.42
3.73, 0.0070, 11.88, 11.37, -0.04, -9.22, 86.32
3.74, 0.0060, 11.88, 11.31, -0.04, -10.81, 83.73
3.74, 0.0070, 11.88, 11.22, -0.04, -12.99, 69.71
3.75, 0.0060, 11.88, 11.13, -0.04, -15.28, 50.43
3.76, 0.0070, 11.88, 11.01, -0.04, -17.07, 30.29
3.76, 0.0070, 11.88, 10.88, -0.04, -18.05, 13.54
3.77, 0.0070, 11.88, 10.75, -0.04, -18.38, 3.21
3.77, 0.0060, 11.88, 10.64, -0.04, -18.31, -2.00
3.78, 0.0070, 11.88, 10.52, -0.04, -17.99, -3.68
3.79, 0.0060, 11.88, 10.41, -0.04, -17.74, -3.59
3.79, 0.0060, 11.88, 10.30, -0.04, -18.14, -3.73
3.80, 0.0080, 11.88, 10.15, -0.04, -19.19, -9.15
3.81, 0.0060, 11.88, 10.02, -0.04, -20.40, -20.56
3.81, 0.0070, 11.88, 9.87, -0.04, -21.42, -32.69
3.82, 0.0060, 11.88, 9.74, -0.04, -22.06, -43.87
3.83, 0.0070, 11.88, 9.59, -0.04, -22.09, -51.63
3.83, 0.0060, 11.88, 9.46, -0.04, -21.47, -54.97
3.84, 0.0070, 11.88, 9.31, -0.04, -20.57, -52.62
3.85, 0.0070, 11.88, 9.18, -0.04, -19.88, -48.27
3.85, 0.0070, 11.88, 9.04, -0.04, -19.66, -45.55
3.86, 0.0060, 11.88, 8.92, -0.04, -19.27, -46.55
3.87, 0.0060, 11.88, 8.81, -0.04, -18.08, -45.70
3.87, 0.0070, 11.88, 8.70, -0.04, -16.39, -38.40
3.88, 0.0060, 11.88, 8.61, -0.04, -14.36, -27.18
3.89, 0.0080, 11.88, 8.51, -0.04, -12.74, -12.60
3.89, 0.0060, 11.88, 8.44, -0.04, -11.71, -1.71
3.90, 0.0070, 11.88, 8.36, -0.04, -11.03, 5.12
3.91, 0.0060, 11.88, 8.30, -0.04, -10.63, 9.04
3.91, 0.0060, 11.88, 8.24, -0.04, -10.67, 10.98
3.92, 0.0070, 11.88, 8.16, -0.04, -10.77, 9.35
3.93, 0.0060, 11.88, 8.10, -0.04, -10.21, 7.07
3.93, 0.0070, 11.88, 8.04, -0.04, -8.29, 10.31
3.94, 0.0070, 11.88, 8.00, -0.04, -5.95, 24.49
3.95, 0.0060, 11.88, 7.98, -0.04, -3.68, 42.39
3.95, 0.0070, 11.88, 7.96, -0.04, -2.02, 60.13
3.96, 0.0060, 11.88, 7.95, -0.04, -1.35, 73.06
3.97, 0.0060, 11.88, 7.95, -0.04, -1.35, 78.29
3.97, 0.0080, 11.88, 7.93, -0.04, -1.69, 78.10
3.98, 0.0060, 11.88, 7.92, -0.04, -2.05, 75.18
3.98, 0.0060, 11.88, 7.91, -0.04, -2.07, 71.99
3.99, 0.0070, 11.88, 7.90, -0.04, -1.22, 71.58
4.00, 0.0060, 11.88, 7.90, -0.04, 0.14, 78.20
4.00, 0.0070, 11.88, 7.91, -0.04, 1.11, 89.13
4.01, 0.0060, 11.88, 7.92, -0.04, 1.39, 97.02
4.02, 0.0070, 11.88, 7.92, -0.04, 1.02, 99.42
4.02, 0.0070, 11.88, 7.92, -0.04, 0.10, 96.63
4.03, 0.0060, 11.88, 7.92, -0.04, -1.22, 89.26
4.04, 0.0060, 11.88, 7.90, -0.04, -2.49, 78.59
4.04, 0.0070, 11.88, 7.88, -0.04, -3.17, 68.12
4.05, 0.0060, 11.88, 7.86, -0.04, -3.13, 62.24
4.06, 0.0080, 11.88, 7.83, -0.04, -3.29, 62.22
4.06, 0.0060, 11.88, 7.81, -0.04, -4.32, 60.40
4.07, 0.0060, 11.88, 7.77, -0.04, -5.89, 51.62
4.08, 0.0070, 11.88, 7.72, -0.04, -7.68, 38.39
4.08, 0.0060, 11.88, 7.67, -0.04, -8.90, 22.93
4.09, 0.0070, 11.88, 7.60, -0.04, -9.44, 12.10
4.10, 0.0060, 11.88, 7.54, -0.04, -9.65, 6.50
