3.60, 3.5930, 13.05, 13.05, -0.04, 0.00, 0.00
3.60, 0.0060, 13.05, 13.05, -0.04, 0.00, 191.00
3.61, 0.0060, 13.05, 13.05, -0.04, -0.00, 191.00
3.62, 0.0070, 13.05, 13.05, -0.04, 0.00, 190.99
3.62, 0.0060, 13.05, 13.05, -0.04, 0.00, 191.01
3.63, 0.0070, 13.05, 13.05, -0.04, 0.01, 191.02
3.64, 0.0070, 13.05, 13.05, -0.04, 0.02, 191.09
3.64, 0.0060, 13.05, 13.05, -0.04, 0.01, 191.17
3.65, 0.0070, 13.05, 13.05, -0.04, -0.04, 191.07
3.66, 0.0060, 13.05, 13.05, -0.04, -0.27, 190.69
3.66, 0.0070, 13.05, 13.04, -0.04, -0.87, 188.83
3.67, 0.0060, 13.05, 13.03, -0.04, -2.03, 183.84
3.68, 0.0080, 13.05, 13.00, -0.04, -3.62, 174.38
3.68, 0.0060, 13.05, 12.97, -0.04, -5.49, 161.02
3.69, 0.0060, 13.05, 12.92, -0.04, -7.45, 145.48
3.69, 0.0070, 13.05, 12.86, -0.04, -9.21, 128.88
3.70, 0.0060, 13.05, 12.80, -0.04, -10.39, 113.48
3.71, 0.0070, 13.05, 12.72, -0.04, -11.05, 102.83
3.72, 0.0060, 13.05, 12.65, -0.04, -11.49, 95.99
3.72, 0.0080, 13.05, 12.56, -0.04, -11.78, 91.05
3.73, 0.0060, 13.05, 12.48, -0.04, -12.44, 86.89
3.73, 0.0070, 13.05, 12.38, -0.04, -13.89, 80.14
3.74, 0.0060, 13.05, 12.29, -0.04, -15.90, 66.57
3.75, 0.0070, 13.05, 12.16, -0.04, -17.91, 48.58
3.75, 0.0060, 13.05, 12.04, -0.04, -19.78, 29.97
3.76, 0.0080, 13.05, 11.87, -0.04, -21.48, 12.65
3.77, 0.0060, 13.05, 11.73, -0.04, -23.00, -4.35
3.77, 0.0060, 13.05, 11.59, -0.04, -24.27, -19.34
3.78, 0.0070, 13.05, 11.41, -0.04, -25.26, -32.38
3.79, 0.0060, 13.05, 11.26, -0.04, -25.84, -43.80
3.79, 0.0070, 13.05, 11.07, -0.04, -26.29, -51.58
3.80, 0.0060, 13.05, 10.91, -0.04, -26.82, -58.87
3.81, 0.0080, 13.05, 10.69, -0.04, -27.53, -66.34
3.81, 0.0060, 13.05, 10.52, -0.04, -28.16, -76.37
3.82, 0.0070, 13.05, 10.32, -0.04, -28.52, -84.84
3.83, 0.0060, 13.05, 10.15, -0.04, -28.51, -91.72
3.83, 0.0070, 13.05, 9.95, -0.04, -28.22, -95.05
3.84, 0.0060, 13.05, 9.79, -0.04, -27.68, -96.66
3.85, 0.0080, 13.05, 9.57, -0.04, -27.05, -95.70
3.85, 0.0060, 13.05, 9.42, -0.04, -26.19, -94.95
3.86, 0.0060, 13.05, 9.27, -0.04, -24.84, -91.20
3.87, 0.0070, 13.05, 9.11, -0.04, -22.73, -83.39
3.87, 0.0060, 13.05, 8.98, -0.04, -20.59, -69.70
3.88, 0.0070, 13.05, 8.86, -0.04, -18.02, -55.06
3.89, 0.0070, 13.05, 8.76, -0.04, -13.94, -37.00
3.89, 0.0070, 13.05, 8.68, -0.04, -10.98, -6.36
3.90, 0.0060, 13.05, 8.62, -0.04, -10.80, 15.80
3.91, 0.0060, 13.05, 8.55, -0.04, -11.74, 15.93
3.91, 0.0070, 13.05, 8.46, -0.04, -11.83, 7.01
3.92, 0.0060, 13.05, 8.40, -0.04, -10.91, 4.64
3.93, 0.0070, 13.05, 8.33, -0.04, -9.36, 10.71
3.93, 0.0070, 13.05, 8.29, -0.04, -6.64, 21.81
3.94, 0.0060, 13.05, 8.27, -0.04, -3.37, 42.60
3.95, 0.0070, 13.05, 8.26, -0.04, -0.50, 68.41
3.95, 0.0060, 13.05, 8.27, -0.04, 1.40, 91.29
3.96, 0.0060, 13.05, 8.29, -0.04, 2.34, 106.66
3.96, 0.0070, 13.05, 8.31, -0.04, 2.81, 114.45
3.97, 0.0070, 13.05, 8.33, -0.04, 3.05, 118.59
