3.60, 3.5910, 8.39, 8.39, -0.04, -0.00, 0.00
3.60, 0.0070, 8.39, 8.39, -0.04, -0.00, 97.78
3.61, 0.0060, 8.39, 8.39, -0.04, -0.00, 97.78
3.61, 0.0060, 8.39, 8.39, -0.04, 0.00, 97.78
3.62, 0.0060, 8.39, 8.39, -0.04, 0.00, 97.78
3.63, 0.0070, 8.39, 8.39, -0.04, 0.01, 97.79
3.63, 0.0070, 8.39, 8.39, -0.04, 0.03, 97.83
3.64, 0.0060, 8.39, 8.39, -0.04, 0.03, 97.91
3.65, 0.0070, 8.39, 8.39, -0.04, -0.09, 97.92
3.65, 0.0060, 8.39, 8.39, -0.04, -0.46, 97.42
3.66, 0.0060, 8.39, 8.38, -0.04, -1.21, 95.89
3.67, 0.0060, 8.39, 8.37, -0.04, -2.29, 92.72
3.67, 0.0070, 8.39, 8.34, -0.04, -3.57, 88.13
3.68, 0.0070, 8.39, 8.31, -0.04, -4.85, 82.53
3.69, 0.0060, 8.39, 8.27, -0.04, -5.78, 76.72
3.69, 0.0070, 8.39, 8.23, -0.04, -6.23, 72.29
3.70, 0.0060, 8.39, 8.19, -0.04, -6.13, 69.64
3.70, 0.0060, 8.39, 8.16, -0.04, -5.79, 69.30
3.71, 0.0070, 8.39, 8.12, -0.04, -5.64, 69.98
3.72, 0.0070, 8.39, 8.07, -0.04, -6.30, 69.80
3.72, 0.0060, 8.39, 8.03, -0.04, -7.57, 66.24
3.73, 0.0070, 8.39, 7.96, -0.04, -8.99, 60.26
3.74, 0.0060, 8.39, 7.90, -0.04, -10.16, 53.34
3.74, 0.0060, 8.39, 7.84, -0.04, -10.90, 47.44
3.75, 0.0070, 8.39, 7.76, -0.04, -11.25, 43.17
3.76, 0.0060, 8.39, 7.69, -0.04, -11.37, 40.17
3.76, 0.0070, 8.39, 7.61, -0.04, -11.54, 38.36
3.77, 0.0070, 8.39, 7.53, -0.04, -12.02, 36.03
3.78, 0.0060, 8.39, 7.45, -0.04, -12.75, 32.43
3.78, 0.0070, 8.39, 7.35, -0.04, -13.55, 28.01
3.79, 0.0060, 8.39, 7.27, -0.04, -14.28, 22.89
3.80, 0.0060, 8.39, 7.18, -0.04, -14.78, 18.25
3.80, 0.0080, 8.39, 7.06, -0.04, -15.11, 14.50
3.81, 0.0060, 8.39, 6.97, -0.04, -15.32, 10.77
3.82, 0.0070, 8.39, 6.86, -0.04, -15.41, 8.08
3.82, 0.0060, 8.39, 6.77, -0.04, -15.44, 5.55
3.83, 0.0060, 8.39, 6.67, -0.04, -15.48, 3.57
3.83, 0.0070, 8.39, 6.57, -0.04, -15.59, 1.57
3.84, 0.0060, 8.39, 6.47, -0.04, -15.64, -1.04
3.85, 0.0070, 8.39, 6.36, -0.04, -15.42, -3.15
3.85, 0.0070, 8.39, 6.26, -0.04, -14.68, -4.40
3.86, 0.0060, 8.39, 6.18, -0.04, -13.47, -3.50
3.87, 0.0060, 8.39, 6.11, -0.04, -11.98, -0.28
3.87, 0.0070, 8.39, 6.04, -0.04, -10.39, 4.26
