3.60, 3.5940, 7.13, 7.17, -0.04, 0.01, 0.00
3.60, 0.0070, 7.13, 7.17, -0.04, 0.01, 73.44
3.61, 0.0060, 7.13, 7.17, -0.04, 0.00, 73.44
3.62, 0.0060, 7.13, 7.17, -0.04, 0.00, 73.43
3.62, 0.0060, 7.13, 7.17, -0.04, 0.00, 73.42
3.63, 0.0080, 7.13, 7.17, -0.04, 0.01, 73.43
3.64, 0.0060, 7.13, 7.17, -0.04, 0.02, 73.45
3.64, 0.0060, 7.13, 7.17, -0.04, -0.05, 73.47
3.65, 0.0060, 7.13, 7.17, -0.04, -0.32, 73.32
3.66, 0.0070, 7.13, 7.16, -0.04, -0.86, 72.74
3.66, 0.0060, 7.13, 7.15, -0.04, -1.69, 71.53
3.67, 0.0060, 7.13, 7.14, -0.04, -2.64, 69.68
3.68, 0.0080, 7.13, 7.11, -0.04, -3.57, 67.46
3.68, 0.0060, 7.13, 7.08, -0.04, -4.33, 65.02
3.69, 0.0060, 7.13, 7.05, -0.04, -4.74, 62.99
3.69, 0.0070, 7.13, 7.02, -0.04, -4.80, 61.60
3.70, 0.0060, 7.13, 6.99, -0.04, -4.68, 60.82
3.71, 0.0060, 7.13, 6.96, -0.04, -4.68, 60.49
3.71, 0.0060, 7.13, 6.93, -0.04, -5.18, 59.93
3.72, 0.0080, 7.13, 6.88, -0.04, -6.25, 58.31
3.73, 0.0060, 7.13, 6.84, -0.04, -7.50, 55.16
3.73, 0.0060, 7.13, 6.79, -0.04, -8.64, 51.77
3.74, 0.0070, 7.13, 6.72, -0.04, -9.53, 48.45
3.75, 0.0060, 7.13, 6.66, -0.04, -10.08, 45.32
3.75, 0.0060, 7.13, 6.60, -0.04, -10.40, 43.02
3.76, 0.0080, 7.13, 6.51, -0.04, -10.61, 41.14
3.77, 0.0060, 7.13, 6.45, -0.04, -10.96, 39.03
3.77, 0.0070, 7.13, 6.36, -0.04, -11.60, 37.00
3.78, 0.0060, 7.13, 6.29, -0.04, -12.40, 34.10
3.79, 0.0060, 7.13, 6.21, -0.04, -13.17, 31.00
3.79, 0.0070, 7.13, 6.11, -0.04, -13.83, 27.89
3.80, 0.0060, 7.13, 6.03, -0.04, -14.34, 24.64
3.81, 0.0070, 7.13, 5.92, -0.04, -14.81, 21.90
3.81, 0.0070, 7.13, 5.82, -0.04, -15.34, 18.88
3.82, 0.0060, 7.13, 5.72, -0.04, -15.90, 15.67
3.82, 0.0070, 7.13, 5.61, -0.04, -16.37, 12.64
3.83, 0.0060, 7.13, 5.51, -0.04, -16.65, 9.41
3.84, 0.0060, 7.13, 5.41, -0.04, -16.56, 6.86
3.84, 0.0080, 7.13, 5.28, -0.04, -16.14, 5.04
3.85, 0.0060, 7.13, 5.19, -0.04, -15.50, 3.31
3.86, 0.0060, 7.13, 5.10, -0.04, -14.77, 2.72
3.86, 0.0070, 7.13, 5.00, -0.04, -14.10, 2.41
3.87, 0.0060, 7.13, 4.92, -0.04, -13.49, 1.78
3.88, 0.0060, 7.13, 4.84, -0.04, -12.97, 1.37
3.88, 0.0070, 7.13, 4.75, -0.04, -12.65, 0.85
