3.60, 3.5920, 12.11, 12.11, -0.04, 0.00, 0.00
3.60, 0.0060, 12.11, 12.11, -0.04, -0.00, 172.26
3.61, 0.0070, 12.11, 12.11, -0.04, -0.00, 172.26
3.61, 0.0060, 12.11, 12.11, -0.04, -0.00, 172.26
3.62, 0.0060, 12.11, 12.11, -0.04, 0.00, 172.26
3.63, 0.0070, 12.11, 12.11, -0.04, 0.01, 172.26
3.64, 0.0070, 12.11, 12.11, -0.04, 0.04, 172.29
3.64, 0.0070, 12.11, 12.11, -0.04, 0.01, 172.34
3.65, 0.0060, 12.11, 12.11, -0.04, -0.20, 172.30
3.65, 0.0070, 12.11, 12.11, -0.04, -0.70, 171.84
3.66, 0.0060, 12.11, 12.10, -0.04, -1.58, 170.75
3.67, 0.0060, 12.11, 12.08, -0.04, -2.76, 168.80
3.67, 0.0080, 12.11, 12.05, -0.04, -4.24, 166.11
3.68, 0.0060, 12.11, 12.01, -0.04, -5.77, 162.47
3.69, 0.0070, 12.11, 11.96, -0.04, -7.09, 158.71
3.69, 0.0060, 12.11, 11.91, -0.04, -8.05, 155.08
3.70, 0.0070, 12.11, 11.86, -0.04, -8.51, 152.20
3.71, 0.0060, 12.11, 11.80, -0.04, -8.53, 150.08
3.71, 0.0060, 12.11, 11.75, -0.04, -8.20, 149.02
3.72, 0.0080, 12.11, 11.69, -0.04, -8.07, 148.70
3.73, 0.0060, 12.11, 11.64, -0.04, -9.03, 147.67
3.73, 0.0070, 12.11, 11.56, -0.04, -10.85, 144.67
3.74, 0.0060, 12.11, 11.48, -0.04, -13.02, 139.50
3.75, 0.0070, 12.11, 11.38, -0.04, -15.19, 133.60
3.75, 0.0060, 12.11, 11.27, -0.04, -17.10, 127.13
3.76, 0.0080, 12.11, 11.12, -0.04, -18.72, 121.25
3.77, 0.0060, 12.11, 11.00, -0.04, -20.09, 115.03
3.77, 0.0070, 12.11, 10.85, -0.04, -21.29, 109.87
3.78, 0.0060, 12.11, 10.72, -0.04, -22.44, 104.50
3.79, 0.0070, 12.11, 10.55, -0.04, -23.59, 99.51
3.79, 0.0060, 12.11, 10.41, -0.04, -24.83, 93.91
3.80, 0.0070, 12.11, 10.22, -0.04, -26.16, 88.44
3.81, 0.0070, 12.11, 10.03, -0.04, -27.46, 82.11
3.81, 0.0070, 12.11, 9.83, -0.04, -28.72, 75.67
3.82, 0.0060, 12.11, 9.65, -0.04, -30.10, 69.13
3.83, 0.0070, 12.11, 9.42, -0.04, -31.87, 62.76
3.83, 0.0060, 12.11, 9.22, -0.04, -33.90, 54.76
3.84, 0.0070, 12.11, 8.97, -0.04, -35.91, 46.62
3.85, 0.0070, 12.11, 8.71, -0.04, -37.56, 37.58
3.85, 0.0070, 12.11, 8.44, -0.04, -38.63, 29.03
3.86, 0.0060, 12.11, 8.20, -0.04, -38.85, 21.47
3.87, 0.0060, 12.11, 7.97, -0.04, -38.24, 16.38
3.87, 0.0070, 12.11, 7.72, -0.04, -37.04, 13.01
3.88, 0.0060, 12.11, 7.50, -0.04, -35.86, 10.22
3.89, 0.0080, 12.11, 7.22, -0.04, -35.27, 8.28
3.89, 0.0060, 12.11, 7.01, -0.04, -35.38, 3.81
3.90, 0.0060, 12.11, 6.79, -0.04, -35.99, -0.64
3.91, 0.0070, 12.11, 6.53, -0.04, -36.81, -6.20
3.91, 0.0060, 12.11, 6.31, -0.04, -37.63, -12.98
3.92, 0.0070, 12.11, 6.04, -0.04, -37.72, -19.13
3.93, 0.0060, 12.11, 5.82, -0.04, -36.34, -24.60
3.93, 0.0080, 12.11, 5.55, -0.04, -34.05, -26.21
3.94, 0.0060, 12.11, 5.36, -0.04, -31.79, -27.06
3.95, 0.0060, 12.11, 5.18, -0.04, -29.83, -26.36
3.95, 0.0070, 12.11, 4.98, -0.04, -28.22, -26.02
3.96, 0.0060, 12.11, 4.82, -0.04, -26.81, -26.76
3.96, 0.0070, 12.11, 4.65, -0.04, -25.36, -27.15
3.97, 0.0070, 12.11, 4.48, -0.04, -23.73, -27.79
3.98, 0.0070, 12.11, 4.33, -0.04, -21.83, -27.87
3.98, 0.0060, 12.11, 4.21, -0.04, -19.66, -27.13
3.99, 0.0070, 12.11, 4.09, -0.04, -17.30, -25.13
4.00, 0.0060, 12.11, 4.00, -0.04, -15.09, -22.83
4.00, 0.0070, 12.11, 3.90, -0.04, -13.33, -20.23
4.01, 0.0060, 12.11, 3.83, -0.04, -11.84, -18.57
4.02, 0.0070, 12.11, 3.76, -0.04, -10.31, -17.03
4.02, 0.0070, 12.11, 3.70, -0.04, -8.63, -15.40
4.03, 0.0060, 12.11, 3.66, -0.04, -6.05, -13.24
